order_number,toothbrush_type,order_date,customer_age,order_quantity,delivery_postcode,billing_postcode,is_first,dispatch_status,dispatch_date,delivery_status,delivery_date
BRU00005532,Toothbrush 2000,2021-02-23 15:46:58.021771200,74,1,DY48SY,CM120TF,True,Dispatched,2021-02-23 23:53:35.735778000,Delivered,2021-02-25 05:31:20.212022400
BRU00005813,Toothbrush 2000,2022-02-17 07:26:24.125459200,81,4,CR08SN,EX167SN,True,Dispatched,2022-02-17 13:36:53.383204000,Delivered,2022-02-18 13:35:01.665390400
BRU00001425,Toothbrush 2000,2021-02-12 22:56:07.456585600,66,3,CM133BX,GL539PY,True,Dispatched,2021-02-13 06:09:42.061572400,Delivered,2021-02-14 02:06:55.683569200
BRU00005573,Toothbrush 2000,2021-10-15 18:58:14.439389600,59,6,CW69TR,CM232RP,True,Dispatched,2021-10-16 02:16:58.407456800,Delivered,2021-10-17 01:18:15.537240800
BRU00007481,Toothbrush 4000,2021-03-23 21:39:53.023642000,36,7,DH22AT,CH425PQ,True,Dispatched,2021-03-24 03:30:02.210621200,Delivered,2021-03-25 07:07:12.272003200
BRU00007580,Toothbrush 2000,2021-04-29 11:03:06.279961200,85,2,CH49BW,HP100NP,True,Dispatched,2021-04-29 17:18:08.167383600,Delivered,2021-04-30 16:25:40.325414400
BRU00000187,Toothbrush 2000,2022-10-09 22:46:52.919447600,64,8,G614RQ,CH659EG,True,Dispatched,2022-10-10 06:44:41.926496000,Delivered,2022-10-11 07:38:12.921720800
BRU00000224,Toothbrush 2000,2022-07-23 10:42:21.963763200,78,8,BN68LP,BN26TR,True,Dispatched,2022-07-23 18:28:37.023550800,Delivered,2022-07-25 00:01:21.456420000
BRU00000117,Toothbrush 2000,2021-09-03 00:45:35.057984400,74,3,CO124HP,EX82PU,True,Dispatched,2021-09-03 07:26:32.057073600,Delivered,2021-09-03 23:09:57.745861200
BRU00001906,Toothbrush 2000,2021-07-31 19:01:47.742119600,83,4,BN424NR,DY53RZ,True,Dispatched,2021-08-01 02:31:54.855201200,Delivered,2021-08-02 00:32:59.943197600
BRU00004409,Toothbrush 4000,2022-02-10 04:04:32.932744400,38,6,DN121BF,G206BN,True,Dispatched,2022-02-10 11:32:09.767004800,Delivered,2022-02-11 14:23:52.669392800
BRU00006857,Toothbrush 4000,2021-01-05 08:15:49.365730800,26,5,BN125RU,BA21AE,True,Dispatched,2021-01-05 15:19:19.294989600,Delivered,2021-01-07 03:15:12.070407600
BRU00005701,Toothbrush 4000,2021-02-06 23:44:47.857840400,31,2,CA125LJ,G729DJ,True,Dispatched,2021-02-07 07:01:41.833915999,Delivered,2021-02-08 06:39:48.015028399
BRU00002684,Toothbrush 4000,2021-12-03 22:49:56.973333200,23,8,HD45NE,HA02SE,True,Dispatched,2021-12-04 06:37:40.880548400,Delivered,2021-12-05 09:17:33.102166400
BRU00005305,Toothbrush 4000,2021-12-30 12:00:56.062668800,30,6,BA27QX,DN46HJ,True,Dispatched,2021-12-30 19:47:32.172624800,Delivered,2021-12-31 20:03:46.672644799
BRU00008335,Toothbrush 2000,2022-05-02 11:25:32.215533200,76,2,EX111QX,EX28GP,True,Dispatched,2022-05-02 18:01:15.570594800,Delivered,2022-05-03 12:02:36.208118000
BRU00003591,Toothbrush 4000,2021-07-18 06:55:56.845595600,13,6,DE216QG,DH89AZ,True,Dispatched,2021-07-18 13:14:01.223602400,Delivered,2021-07-19 21:09:45.798267200
BRU00006298,Toothbrush 4000,2021-07-07 12:26:49.832558400,21,6,IP144QR,DE238DX,True,Dispatched,2021-07-07 18:59:18.016932000,Delivered,2021-07-08 21:06:32.242538400
BRU00001626,Toothbrush 2000,2021-11-07 13:57:16.365977600,68,9,DN162ND,HU177FR,True,Dispatched,2021-11-07 21:36:37.735084400,Delivered,2021-11-09 03:23:11.980589600
BRU00000984,Toothbrush 4000,2022-06-05 00:01:13.842602800,21,2,FK117HX,DE39DJ,True,Dispatched,2022-06-05 06:27:43.214717200,Delivered,2022-06-06 12:45:22.892951200
BRU00005272,Toothbrush 2000,2022-03-16 02:38:47.398259200,69,1,DN327SH,CO156PL,True,Dispatched,2022-03-16 10:07:13.143066400,Delivered,2022-03-17 22:13:22.169306800
BRU00001988,Toothbrush 4000,2022-03-03 19:15:29.520931200,20,4,DT48HF,CF242ED,True,Dispatched,2022-03-04 01:47:56.243737200,Delivered,2022-03-05 04:04:42.748110000
BRU00004439,Toothbrush 2000,2022-10-05 23:33:38.300012800,72,9,BR29AH,EX320BU,True,Dispatched,2022-10-06 07:02:56.626553200,Delivered,2022-10-07 05:44:23.886997600
BRU00004379,Toothbrush 4000,2021-01-09 21:06:51.166735600,17,1,CT27NB,EC2R8AH,True,Dispatched,2021-01-10 03:46:06.678811600,Delivered,2021-01-11 00:30:51.167984800
BRU00004460,Toothbrush 4000,2022-04-08 23:14:10.849679200,26,9,B634TH,BA114LQ,True,Dispatched,2022-04-09 06:14:39.387253600,Delivered,2022-04-10 07:26:12.189167200
BRU00005692,Toothbrush 2000,2021-02-22 03:05:17.372845600,68,6,HR20RD,EH332ED,True,Dispatched,2021-02-22 10:43:59.957366800,Delivered,2021-02-23 06:21:55.939528000
BRU00003559,Toothbrush 4000,2022-01-04 01:39:03.016214400,27,8,DH89ES,CF245DZ,True,Dispatched,2022-01-04 08:28:19.612377600,Delivered,2022-01-05 05:54:50.203297200
BRU00005686,Toothbrush 2000,2021-09-05 20:43:37.569485600,81,5,BA134AZ,CM777UF,True,Dispatched,2021-09-06 02:39:11.771506400,Delivered,2021-09-07 10:29:17.673881600
BRU00005130,Toothbrush 2000,2022-09-09 13:36:08.669727599,87,5,BS232PT,CV311AL,True,Dispatched,2022-09-09 20:01:13.591648799,Delivered,2022-09-11 01:53:12.036457199
BRU00008012,Toothbrush 4000,2021-05-09 14:14:40.347166000,20,2,CH446LX,BS29YS,True,Dispatched,2021-05-09 21:03:41.087809600,Delivered,2021-05-11 08:31:49.399318000
BRU00000447,Toothbrush 4000,2022-05-27 15:20:27.509792800,16,1,CF454UJ,GL168HA,True,Dispatched,2022-05-27 22:59:58.305125200,Delivered,2022-05-29 04:32:14.785513600
BRU00001516,Toothbrush 4000,2022-05-17 01:22:39.805105200,32,8,HP11EW,HX35DL,True,Dispatched,2022-05-17 08:11:41.254498800,Delivered,2022-05-18 12:31:31.628835600
BRU00003836,Toothbrush 4000,2021-10-08 14:42:04.981397600,26,5,FY45QH,DL13FF,True,Dispatched,2021-10-08 22:23:27.073365200,Delivered,2021-10-10 07:32:36.945911600
BRU00002349,Toothbrush 4000,2022-11-08 08:54:44.629194400,19,5,CW60AS,GU526NX,True,Dispatched,2022-11-08 16:28:04.610807200,Delivered,2022-11-10 00:18:28.028939200
BRU00005200,Toothbrush 4000,2022-08-28 11:40:51.862850400,25,5,CB101UZ,BD146AG,True,Dispatched,2022-08-28 18:50:38.719017600,Delivered,2022-08-30 03:35:25.549778400
BRU00004971,Toothbrush 2000,2022-03-14 05:05:26.905664800,85,5,CV345YB,IP121NB,True,Dispatched,2022-03-14 11:23:08.354076400,Delivered,2022-03-15 18:26:21.039137200
BRU00000145,Toothbrush 2000,2022-05-24 08:46:25.426315600,70,8,CH14EU,BN228SH,True,Dispatched,2022-05-24 16:42:44.318228800,Delivered,2022-05-25 14:45:18.093877600
BRU00007038,Toothbrush 2000,2022-07-15 19:10:10.576800800,83,1,B775GE,CA56QA,True,Dispatched,2022-07-16 01:55:16.090222400,Delivered,2022-07-17 03:07:56.141496800
BRU00005982,Toothbrush 4000,2022-10-28 21:21:43.418421600,19,3,FK41JH,CF453NN,True,Dispatched,2022-10-29 04:31:01.928412000,Delivered,2022-10-30 10:31:01.006135200
BRU00002295,Toothbrush 4000,2022-03-15 06:27:12.317748800,22,6,GU90NJ,CO109DP,True,Dispatched,2022-03-15 14:07:04.730937200,Delivered,2022-03-16 21:57:56.227424000
BRU00006601,Toothbrush 4000,2021-04-09 10:30:07.231529600,39,1,BR89EB,CH15NU,True,Dispatched,2021-04-09 17:33:00.009803600,Delivered,2021-04-10 21:53:49.240716800
BRU00004280,Toothbrush 4000,2021-12-30 18:46:44.797496400,24,5,BS42LL,EH44GE,True,Dispatched,2021-12-31 02:13:14.593392000,Delivered,2022-01-01 03:08:56.233293600
BRU00007277,Toothbrush 4000,2022-10-08 01:06:49.301260000,44,7,G717NB,DD68EH,True,Dispatched,2022-10-08 08:53:40.412902000,Delivered,2022-10-09 16:43:22.442600800
BRU00000619,Toothbrush 4000,2022-06-19 21:23:52.785046000,38,4,HP234JH,AB123JW,True,Dispatched,2022-06-20 04:12:58.658587600,Delivered,2022-06-21 07:07:57.689162800
BRU00002323,Toothbrush 2000,2022-01-27 09:37:36.786392400,90,5,EX168FG,EH44GZ,True,Dispatched,2022-01-27 16:41:15.539550000,Delivered,2022-01-29 01:49:18.107558400
BRU00002285,Toothbrush 2000,2022-01-19 06:50:42.195572000,94,4,BL18WB,DD83NF,True,Dispatched,2022-01-19 13:14:56.855862800,Delivered,2022-01-20 18:52:12.860358800
BRU00002392,Toothbrush 4000,2022-09-15 16:05:14.512179200,26,9,CH657EJ,B976EN,True,Dispatched,2022-09-15 22:12:45.269550800,Delivered,2022-09-17 00:12:20.738351600
BRU00002098,Toothbrush 2000,2021-02-18 10:58:48.402128000,86,3,BA227NB,DE222HD,True,Dispatched,2021-02-18 18:36:32.930111600,Delivered,2021-02-19 21:51:57.340750400
BRU00001394,Toothbrush 2000,2022-08-30 05:30:35.681120000,76,2,HP108DD,DN158XP,True,Dispatched,2022-08-30 12:11:21.828909200,Delivered,2022-08-31 19:08:58.166078000
BRU00002249,Toothbrush 2000,2021-12-24 02:31:44.172616400,78,2,CH52QW,CH21AJ,True,Dispatched,2021-12-24 10:03:49.110173600,Delivered,2021-12-25 16:15:31.191594800
BRU00007531,Toothbrush 4000,2021-11-12 03:20:21.752168800,28,1,DE238QZ,B191NS,True,Dispatched,2021-11-12 09:54:04.228651599,Delivered,2021-11-13 13:18:07.376941599
BRU00004998,Toothbrush 4000,2022-12-10 09:28:44.891466800,24,9,AB107HN,BS67BF,True,Dispatched,2022-12-10 16:11:31.751619200,Delivered,2022-12-11 14:18:38.119880000
BRU00005881,Toothbrush 2000,2022-07-22 01:43:28.482169600,98,6,HD59RW,CF328AR,True,Dispatched,2022-07-22 09:59:42.154672000,Delivered,2022-07-23 12:01:05.577385600
BRU00000086,Toothbrush 2000,2021-12-16 12:21:41.950090800,67,9,B67DA,CT216PQ,True,Dispatched,2021-12-16 19:44:50.118014400,Delivered,2021-12-17 21:32:11.115697200
BRU00001436,Toothbrush 2000,2022-11-27 23:57:44.208526000,74,6,BB98DJ,CF356DU,True,Dispatched,2022-11-28 06:59:54.600025600,Delivered,2022-11-29 09:09:32.740978000
BRU00001972,Toothbrush 4000,2021-04-08 08:34:11.385117200,31,1,DA19NB,BS305SY,True,Dispatched,2021-04-08 15:28:32.970893600,Delivered,2021-04-09 12:00:23.655752000
BRU00002940,Toothbrush 4000,2021-01-13 10:17:15.449464400,0,6,BR76ES,BN14ES,True,Dispatched,2021-01-13 17:34:47.223725599,Delivered,2021-01-14 21:22:38.949431599
BRU00000697,Toothbrush 2000,2022-12-14 14:44:11.759000000,99,2,CW25DE,CO63EX,True,Dispatched,2022-12-14 20:40:12.557590400,Delivered,2022-12-16 06:17:50.606686400
BRU00000558,Toothbrush 4000,2021-10-10 06:10:56.319423600,12,7,HU176GP,BA134TJ,True,Dispatched,2021-10-10 13:55:02.349847200,Delivered,2021-10-11 18:31:33.375590400
BRU00007926,Toothbrush 2000,2022-04-05 18:57:59.111178800,72,2,CV63GL,BL49BN,True,Dispatched,2022-04-06 02:50:36.704680400,Delivered,2022-04-07 05:35:31.747232000
BRU00004786,Toothbrush 2000,2021-04-23 00:05:54.871207200,69,6,B928JD,DD109EQ,True,Dispatched,2021-04-23 07:40:12.235070400,Delivered,2021-04-24 14:54:07.755567600
BRU00007756,Toothbrush 4000,2022-01-03 14:32:05.500992800,24,6,B620LR,DD12PF,True,Dispatched,2022-01-03 21:38:35.128136000,Delivered,2022-01-05 05:15:26.348129600
BRU00007323,Toothbrush 2000,2021-05-11 01:43:49.272301600,62,4,BB31NU,G847DU,True,Dispatched,2021-05-11 08:13:34.921574800,Delivered,2021-05-12 13:48:31.591634800
BRU00001805,Toothbrush 4000,2021-05-20 12:17:43.657873200,33,2,HR27ZB,CH51HN,True,Dispatched,2021-05-20 18:44:19.182985200,Delivered,2021-05-21 17:30:00.984885600
BRU00005289,Toothbrush 4000,2022-02-20 13:41:39.360504000,34,9,CM75BH,B262UA,True,Dispatched,2022-02-20 19:44:49.911985200,Delivered,2022-02-21 23:02:42.377084400
BRU00007394,Toothbrush 2000,2021-11-25 06:28:13.004725600,85,7,EC2M4AF,HA14FR,True,Dispatched,2021-11-25 13:07:09.908239600,Delivered,2021-11-26 14:06:58.817240800
BRU00000511,Toothbrush 2000,2021-11-08 01:02:50.963890000,81,4,BN180HG,CB250HS,True,Dispatched,2021-11-08 08:27:06.047987200,Delivered,2021-11-09 11:26:09.874314400
BRU00007619,Toothbrush 4000,2022-08-09 20:37:20.424364000,23,3,DD83PN,CB249JS,True,Dispatched,2022-08-10 03:50:32.962567600,Delivered,2022-08-10 23:10:30.945119200
BRU00008011,Toothbrush 2000,2021-01-20 18:55:43.786231200,71,8,BL00AE,DH99DY,True,Dispatched,2021-01-21 01:39:19.247082000,Delivered,2021-01-22 08:35:23.730610800
BRU00002738,Toothbrush 4000,2022-04-02 02:53:56.464051600,22,6,B315DA,DH61AU,True,Dispatched,2022-04-02 10:41:32.660462800,Delivered,2022-04-03 13:04:41.499206800
BRU00002909,Toothbrush 4000,2022-09-23 19:04:42.428236400,36,8,AL72LU,AL69FB,True,Dispatched,2022-09-24 02:22:41.010689600,Delivered,2022-09-25 01:30:38.386076000
BRU00005051,Toothbrush 4000,2021-02-12 06:26:12.553803600,23,2,CA118PY,CM08AH,True,Dispatched,2021-02-12 12:45:08.272378800,Delivered,2021-02-13 20:52:34.392086400
BRU00008428,Toothbrush 4000,2021-06-01 12:02:10.461401200,28,4,DN76AZ,HU143PU,True,Dispatched,2021-06-01 18:56:17.707492000,Delivered,2021-06-03 07:13:37.191522400
BRU00006539,Toothbrush 4000,2021-11-27 13:50:52.341650800,36,5,DN148NB,HX26BQ,True,Dispatched,2021-11-27 20:15:58.777904800,Delivered,2021-11-29 08:09:58.387006000
BRU00005602,Toothbrush 4000,2021-12-27 16:32:30.559345200,22,2,DD36SZ,BB74QJ,True,Dispatched,2021-12-27 23:02:04.256906400,Delivered,2021-12-29 07:37:28.379731200
BRU00000123,Toothbrush 4000,2021-12-08 12:40:38.737214000,33,8,GU126LT,GU337EA,True,Dispatched,2021-12-08 20:13:38.483673200,Delivered,2021-12-09 23:11:48.202864400
BRU00003666,Toothbrush 2000,2021-01-14 00:25:22.723325200,69,4,HA30JR,BD249EX,True,Dispatched,2021-01-14 07:07:09.080387200,Delivered,2021-01-15 07:10:44.164352800
BRU00005168,Toothbrush 4000,2022-09-20 16:59:25.095160000,19,3,BS234NX,GL156EQ,True,Dispatched,2022-09-21 00:33:07.708097200,Delivered,2022-09-22 06:21:02.251033600
BRU00000218,Toothbrush 4000,2021-12-29 10:04:44.722200800,13,4,EN35XB,E16AX,True,Dispatched,2021-12-29 17:02:44.352330800,Delivered,2021-12-30 17:20:26.495841200
BRU00004977,Toothbrush 4000,2021-11-08 12:36:32.674597200,25,2,BH204LH,G689HY,True,Dispatched,2021-11-08 19:17:52.672282800,Delivered,2021-11-09 21:16:35.594090400
BRU00002337,Toothbrush 4000,2021-10-12 07:11:27.165101600,8,4,AB439AP,BN220TT,True,Dispatched,2021-10-12 14:12:48.502565600,Delivered,2021-10-13 14:53:57.213203600
BRU00004576,Toothbrush 2000,2022-08-05 11:22:55.178447600,93,3,IG110FX,FY29LL,True,Dispatched,2022-08-05 18:32:22.463686400,Delivered,2022-08-06 22:34:00.037686800
BRU00002313,Toothbrush 2000,2021-10-03 20:41:08.628379600,81,5,CF157NU,E1W9RN,True,Dispatched,2021-10-04 03:42:49.478927200,Delivered,2021-10-05 10:06:52.690778800
BRU00008227,Toothbrush 4000,2021-05-22 06:12:57.149036400,26,5,AB245SX,CF399AR,True,Dispatched,2021-05-22 13:47:23.222980800,Delivered,2021-05-23 16:03:39.554889599
BRU00002330,Toothbrush 4000,2021-06-11 05:01:21.811773200,13,5,BD214AH,IP117JL,True,Dispatched,2021-06-11 12:12:13.772867600,Delivered,2021-06-12 18:17:47.344731200
BRU00005269,Toothbrush 4000,2022-01-27 21:51:48.022270800,20,1,BL90EW,E49EG,True,Dispatched,2022-01-28 04:51:26.679130800,Delivered,2022-01-29 05:45:17.595981600
BRU00005993,Toothbrush 4000,2022-06-04 19:00:58.889909200,17,3,DL61SP,CV22DB,True,Dispatched,2022-06-05 02:10:22.155326800,Delivered,2022-06-06 03:05:30.418544800
BRU00004429,Toothbrush 2000,2022-10-01 05:00:57.297462400,81,3,EH53DR,HD89NR,True,Dispatched,2022-10-01 12:04:19.322993200,Delivered,2022-10-02 15:08:34.137177999
BRU00003583,Toothbrush 2000,2021-01-03 06:42:15.517285200,85,7,HA90YF,DN370AQ,True,Dispatched,2021-01-03 14:11:11.909702400,Delivered,2021-01-04 20:01:44.835672000
BRU00003626,Toothbrush 4000,2021-11-19 03:22:08.980300800,32,6,CF142HZ,DL146ER,True,Dispatched,2021-11-19 11:10:33.710072400,Delivered,2021-11-20 11:30:23.411558400
BRU00007300,Toothbrush 4000,2022-08-11 14:22:43.112575200,14,9,CT46JD,CW123JF,True,Dispatched,2022-08-11 19:45:30.933486000,Delivered,2022-08-13 00:14:57.281010000
BRU00002093,Toothbrush 4000,2022-11-16 16:25:23.874280800,33,7,CT130PE,DN227ZQ,True,Dispatched,2022-11-16 23:31:25.922151600,Delivered,2022-11-17 21:23:33.360692400
BRU00000269,Toothbrush 2000,2021-12-26 06:17:14.997057600,62,1,FY44AT,GL139JH,True,Dispatched,2021-12-26 13:17:21.743918400,Delivered,2021-12-27 10:38:06.658428000
BRU00007631,Toothbrush 2000,2022-01-22 16:03:34.564789600,89,3,B314BE,CW97SL,True,Dispatched,2022-01-22 23:57:24.635921200,Delivered,2022-01-23 20:54:04.213693600
BRU00007656,Toothbrush 2000,2022-06-22 13:43:19.846881600,91,3,CR85AS,HD50NQ,True,Dispatched,2022-06-22 20:58:01.824007200,Delivered,2022-06-23 23:02:52.923434400
BRU00000682,Toothbrush 2000,2021-06-11 05:08:39.659314800,86,9,CV378PW,BD214PX,True,Dispatched,2021-06-11 12:09:54.823671600,Delivered,2021-06-12 10:51:38.066604000
BRU00006179,Toothbrush 4000,2021-04-18 22:42:13.903971200,32,7,DG14BW,GL179AJ,True,Dispatched,2021-04-19 06:07:34.774569200,Delivered,2021-04-20 12:14:59.365360400
BRU00007562,Toothbrush 2000,2022-01-07 07:03:14.114652800,54,4,CW121JN,BH165HD,True,Dispatched,2022-01-07 14:13:12.648680000,Delivered,2022-01-08 15:43:48.247229600
BRU00005311,Toothbrush 4000,2022-01-03 05:24:05.677089600,26,2,BL34UA,AL95JF,True,Dispatched,2022-01-03 12:38:13.879386000,Delivered,2022-01-04 18:53:54.445813200
BRU00006062,Toothbrush 4000,2022-09-04 06:12:33.236326000,32,6,BR51AU,CB58EY,True,Dispatched,2022-09-04 12:51:51.872438800,Delivered,2022-09-05 11:11:30.055094800
BRU00007709,Toothbrush 2000,2022-12-07 05:03:09.654607999,71,6,EH234SR,GL168PD,True,Dispatched,2022-12-07 10:36:27.924701599,Delivered,2022-12-08 15:08:28.229634799
BRU00008104,Toothbrush 4000,2022-10-23 08:57:22.932866800,20,5,EH141EL,CM79FG,True,Dispatched,2022-10-23 16:04:31.190767600,Delivered,2022-10-24 22:04:19.263524800
BRU00007096,Toothbrush 4000,2021-01-19 01:35:40.228517600,30,8,CF145BH,EH546HR,True,Dispatched,2021-01-19 09:03:44.490170000,Delivered,2021-01-20 08:21:29.906404400
BRU00000541,Toothbrush 4000,2022-02-02 20:44:44.164277600,34,2,GL502UX,G783LU,True,Dispatched,2022-02-03 03:37:16.251140000,Delivered,2022-02-04 07:01:29.329108400
BRU00007316,Toothbrush 4000,2021-02-11 09:40:41.817667600,40,4,E112BX,CM170HN,True,Dispatched,2021-02-11 16:47:46.270667200,Delivered,2021-02-12 23:38:58.887745600
BRU00006302,Toothbrush 4000,2021-02-27 03:33:49.754668000,30,2,CF30UH,DY31LZ,True,Dispatched,2021-02-27 10:06:52.927114000,Delivered,2021-02-28 06:50:01.102265200
BRU00007060,Toothbrush 4000,2021-02-02 18:59:02.234268800,23,9,CV109QN,CT93AW,True,Dispatched,2021-02-03 02:22:58.803220400,Delivered,2021-02-04 06:51:08.730016400
BRU00002388,Toothbrush 2000,2022-05-25 19:20:24.424005600,72,8,EH479DS,CR07UT,True,Dispatched,2022-05-26 02:58:54.475731600,Delivered,2022-05-27 04:34:32.805920399
BRU00006432,Toothbrush 4000,2021-11-19 01:37:09.030811200,21,6,CW71NE,CV350DU,True,Dispatched,2021-11-19 08:34:03.205248000,Delivered,2021-11-20 14:26:52.853054400
BRU00005475,Toothbrush 4000,2021-10-02 11:15:44.842254400,9,9,BN24RS,B81QJ,True,Dispatched,2021-10-02 18:02:40.312452400,Delivered,2021-10-03 18:29:24.202124800
BRU00001597,Toothbrush 4000,2021-03-15 18:29:20.066194399,18,8,CF440TS,BR69PJ,True,Dispatched,2021-03-16 01:02:10.790034799,Delivered,2021-03-17 00:43:08.022933199
BRU00004734,Toothbrush 4000,2021-12-04 22:25:02.675955200,19,1,IP279DT,BH76DF,True,Dispatched,2021-12-05 04:46:52.641928400,Delivered,2021-12-06 08:31:24.978858800
BRU00003278,Toothbrush 2000,2022-08-18 12:22:13.899673600,64,5,BD150AN,CV35LA,True,Dispatched,2022-08-18 19:34:18.807247600,Delivered,2022-08-19 22:24:19.808064400
BRU00007868,Toothbrush 4000,2021-04-23 02:59:15.974890800,32,9,E15AD,CW57QE,True,Dispatched,2021-04-23 09:57:56.595470400,Delivered,2021-04-24 14:11:04.945002000
BRU00004045,Toothbrush 4000,2022-07-22 16:23:47.544880400,25,2,IP122NX,CT119DA,True,Dispatched,2022-07-22 23:55:59.181512000,Delivered,2022-07-24 02:24:34.990288400
BRU00003164,Toothbrush 2000,2021-10-27 13:51:59.099175600,67,9,EH68SN,AB315XX,True,Dispatched,2021-10-27 21:42:11.638485600,Delivered,2021-10-29 05:51:40.047046800
BRU00003540,Toothbrush 2000,2021-11-08 04:52:14.583320400,54,1,BR53BB,DA51BS,True,Dispatched,2021-11-08 11:41:49.172017200,Delivered,2021-11-09 15:10:30.408855600
BRU00003196,Toothbrush 2000,2021-08-14 01:25:14.417342400,97,6,EX165ED,DE248NX,True,Dispatched,2021-08-14 08:39:48.729456000,Delivered,2021-08-15 06:16:34.631086800
BRU00007170,Toothbrush 2000,2021-06-16 08:59:57.656448400,66,8,DH64DF,AB548PZ,True,Dispatched,2021-06-16 16:28:42.561283600,Delivered,2021-06-17 15:53:11.428578400
BRU00005211,Toothbrush 4000,2021-10-18 11:32:15.218853200,2,6,EH223DB,GY12DU,True,Dispatched,2021-10-18 18:41:36.963029600,Delivered,2021-10-19 21:08:27.214388000
BRU00006010,Toothbrush 2000,2021-07-11 01:45:31.545011600,62,1,BS130JU,DN370LU,True,Dispatched,2021-07-11 09:23:12.796394000,Delivered,2021-07-12 10:57:13.561179200
BRU00007609,Toothbrush 2000,2021-08-06 21:13:59.438609600,78,2,BN237BD,EH143BE,True,Dispatched,2021-08-07 05:00:29.768603600,Delivered,2021-08-08 09:26:08.729417600
BRU00005319,Toothbrush 2000,2022-10-10 07:16:56.939415200,97,8,CM167LZ,BH212NH,True,Dispatched,2022-10-10 14:26:57.503961200,Delivered,2022-10-12 02:20:11.702626400
BRU00007230,Toothbrush 2000,2021-01-12 23:51:56.910151200,86,5,DL149TQ,B389TS,True,Dispatched,2021-01-13 06:49:58.818958800,Delivered,2021-01-14 13:35:45.692794800
BRU00008140,Toothbrush 4000,2021-08-22 09:21:05.013757200,26,9,HX62TF,AL60JW,True,Dispatched,2021-08-22 16:38:40.970379600,Delivered,2021-08-23 17:34:26.650928400
BRU00006018,Toothbrush 4000,2022-06-13 08:06:25.764405600,17,4,CA30AP,DE555SZ,True,Dispatched,2022-06-13 15:40:36.033010800,Delivered,2022-06-14 20:04:16.508655600
BRU00007779,Toothbrush 4000,2022-08-20 04:16:41.418752400,15,8,IM46DG,DN147XL,True,Dispatched,2022-08-20 11:38:59.592979200,Delivered,2022-08-21 16:48:53.604171600
BRU00005082,Toothbrush 4000,2021-01-31 02:07:43.857022800,21,8,FY39EA,CF819BG,True,Dispatched,2021-01-31 08:29:04.279786800,Delivered,2021-02-01 13:06:18.690980400
BRU00005748,Toothbrush 2000,2022-03-30 12:36:11.583394800,74,4,E164PE,AB125GB,True,Dispatched,2022-03-30 18:55:15.130152000,Delivered,2022-03-31 23:00:08.884183200
BRU00001700,Toothbrush 4000,2022-06-17 14:40:18.523592800,19,7,CV350UD,CT146QW,True,Dispatched,2022-06-17 21:34:13.022054800,Delivered,2022-06-19 02:03:48.989819200
BRU00006843,Toothbrush 4000,2021-03-22 21:51:23.405976800,25,8,EC3M4BE,DH22RX,True,Dispatched,2021-03-23 04:42:06.924964400,Delivered,2021-03-24 11:30:46.121897600
BRU00002439,Toothbrush 4000,2021-11-25 17:33:04.528026800,20,4,EX85SP,CA158AN,True,Dispatched,2021-11-26 01:01:29.483051600,Delivered,2021-11-27 09:45:55.359782000
BRU00001546,Toothbrush 2000,2022-08-16 06:40:18.736353200,81,2,BS13DN,BS494LP,True,Dispatched,2022-08-16 14:29:42.271962800,Delivered,2022-08-17 17:15:50.352988400
BRU00008211,Toothbrush 2000,2021-11-07 15:00:07.052039200,74,2,DA14RH,GU344HJ,True,Dispatched,2021-11-07 22:58:51.802578400,Delivered,2021-11-09 07:55:38.614082800
BRU00005403,Toothbrush 2000,2022-10-08 15:41:44.375986400,56,6,EX42BN,G213AZ,True,Dispatched,2022-10-08 23:19:39.051506000,Delivered,2022-10-09 23:41:33.461859200
BRU00007532,Toothbrush 4000,2022-01-16 11:51:42.966528800,35,1,IP141GB,B322QY,True,Dispatched,2022-01-16 18:46:14.548796000,Delivered,2022-01-18 04:27:59.599713200
BRU00005235,Toothbrush 2000,2021-06-08 02:29:27.311733600,70,7,GU47EU,GU86LW,True,Dispatched,2021-06-08 09:24:32.726779200,Delivered,2021-06-09 07:44:23.748550800
BRU00000108,Toothbrush 2000,2022-05-16 20:32:00.351935200,70,8,IP29NL,AB453UX,True,Dispatched,2022-05-17 04:23:04.932953200,Delivered,2022-05-18 13:28:30.115934800
BRU00005854,Toothbrush 4000,2022-08-31 10:46:18.040121200,24,5,EH548DF,BH123PQ,True,Dispatched,2022-08-31 18:04:58.615663600,Delivered,2022-09-02 00:56:11.692292800
BRU00002292,Toothbrush 2000,2021-06-10 01:12:31.493282000,64,7,CF146JP,CF819QU,True,Dispatched,2021-06-10 08:02:42.289821200,Delivered,2021-06-11 12:44:58.314033200
BRU00005516,Toothbrush 2000,2022-10-07 19:25:05.194053600,65,3,CR01SG,IM75ES,True,Dispatched,2022-10-08 02:45:54.184033200,Delivered,2022-10-09 05:01:29.541768000
BRU00008049,Toothbrush 4000,2022-03-29 13:44:02.721382000,25,7,CT66TQ,CH37DE,True,Dispatched,2022-03-29 21:50:59.082118000,Delivered,2022-03-31 08:14:16.536882400
BRU00006263,Toothbrush 4000,2021-08-13 17:57:44.111526000,30,8,CV471GJ,G840EP,True,Dispatched,2021-08-14 00:44:16.638168000,Delivered,2021-08-15 07:05:20.465414400
